id	trial	item	comparison	absolute
19_12_04_162207.txt_09	7	price	lower	80000
19_12_04_162207.txt_09	8	temperature	higher	15
19_12_04_162207.txt_09	9	age	lower	65
19_12_04_162207.txt_09	10	unemployment	lower	3
19_12_05_120501.txt_09	1	age	higher	38
19_12_05_120501.txt_09	2	population	lower	20
19_12_05_120501.txt_09	3	weight	lower	80
19_12_05_120501.txt_09	4	distance	higher	1500
19_12_05_120501.txt_09	5	unemployment	lower	2.5
19_12_05_120501.txt_09	6	salary	higher	32000
19_12_05_120501.txt_09	7	days	higher	1400
19_12_05_120501.txt_09	8	temperature	lower	18
19_12_05_120501.txt_09	9	price	higher	500
19_12_05_120501.txt_09	10	length	lower	5.5
19_12_10_112139.txt_09	1	distance	higher	500
19_12_10_112139.txt_09	2	population	higher	16
19_12_10_112139.txt_09	3	age	higher	48
19_12_10_112139.txt_09	4	weight	lower	1500
19_12_10_112139.txt_09	5	days	lower	380
19_12_10_112139.txt_09	6	unemployment	higher	2.2
19_12_10_112139.txt_09	7	temperature	lower	19
19_12_10_112139.txt_09	8	price	higher	400
19_12_10_112139.txt_09	9	salary	lower	32979
19_12_10_112139.txt_09	10	length	lower	5
19_12_10_161416.txt_09	1	temperature	lower	10
19_12_10_161416.txt_09	2	weight	higher	70
19_12_10_161416.txt_09	3	distance	lower	1500
19_12_10_161416.txt_09	4	age	lower	45
19_12_10_161416.txt_09	5	population	higher	15
19_12_10_161416.txt_09	6	days	higher	6000
19_12_10_161416.txt_09	7	salary	lower	32000
19_12_10_161416.txt_09	8	length	higher	6
19_12_10_161416.txt_09	9	unemployment	lower	2
19_12_10_161416.txt_09	10	price	lower	350000
19_12_13_101903.txt_09	1	weight	higher	100
19_12_13_101903.txt_09	2	temperature	lower	14
19_12_13_101903.txt_09	3	salary	higher	25000
19_12_13_101903.txt_09	4	age	higher	40
19_12_13_101903.txt_09	5	length	lower	7
19_12_13_101903.txt_09	6	days	lower	400
19_12_13_101903.txt_09	7	population	lower	30000000
19_12_13_101903.txt_09	8	unemployment	lower	2
19_12_13_101903.txt_09	9	distance	higher	400
19_12_13_101903.txt_09	10	price	lower	450000
19_12_13_144530.txt_09	1	days	higher	150
19_12_13_144530.txt_09	2	distance	higher	3852
19_12_13_144530.txt_09	3	age	lower	65
19_12_13_144530.txt_09	4	weight	higher	151
19_12_13_144530.txt_09	5	unemployment	lower	1.8
19_12_13_144530.txt_09	6	temperature	lower	13
19_12_13_144530.txt_09	7	salary	lower	33000
19_12_13_144530.txt_09	8	price	higher	300000
19_12_13_144530.txt_09	9	length	lower	4
19_12_13_144530.txt_09	10	population	higher	23
19_12_13_160427.txt_09	1	weight	higher	4
19_12_13_160427.txt_09	2	age	lower	58
19_12_13_160427.txt_09	3	temperature	higher	5
19_12_13_160427.txt_09	4	unemployment	lower	3
19_12_13_160427.txt_09	5	distance	lower	500
19_12_13_160427.txt_09	6	price	higher	600000
19_12_13_160427.txt_09	7	length	higher	5
19_12_13_160427.txt_09	8	population	higher	8
19_12_13_160427.txt_09	9	days	lower	600
19_12_13_160427.txt_09	10	salary	higher	30000
19_12_18_132540.txt_09	1	length	lower	7
19_12_18_132540.txt_09	2	temperature	higher	19
19_12_18_132540.txt_09	3	unemployment	lower	8
19_12_18_132540.txt_09	4	days	lower	365
19_12_18_132540.txt_09	5	distance	higher	500
19_12_18_132540.txt_09	6	salary	lower	29800
19_12_18_132540.txt_09	7	age	lower	50
19_12_18_132540.txt_09	8	weight	higher	15
19_12_18_132540.txt_09	9	price	higher	700000
19_12_18_132540.txt_09	10	population	higher	20
19_12_19_115749.txt_09	1	unemployment	higher	2
19_12_19_115749.txt_09	2	price	higher	500000
19_12_19_115749.txt_09	3	days	lower	365
19_12_19_115749.txt_09	4	salary	higher	50000
19_12_19_115749.txt_09	5	length	higher	7
19_12_19_115749.txt_09	6	temperature	lower	10
19_12_19_115749.txt_09	7	population	lower	3000000
19_12_19_115749.txt_09	8	weight	higher	20
19_12_19_115749.txt_09	9	age	higher	40
19_12_19_115749.txt_09	10	distance	lower	200000
19_12_19_132800.txt_09	1	salary	higher	25000
19_12_19_132800.txt_09	2	length	lower	5
19_12_19_132800.txt_09	3	distance	higher	300
19_12_19_132800.txt_09	4	temperature	higher	14
19_12_19_132800.txt_09	5	population	higher	10
19_12_19_132800.txt_09	6	unemployment	higher	5
19_12_19_132800.txt_09	7	age	lower	50
19_12_19_132800.txt_09	8	price	higher	700
19_12_19_132800.txt_09	9	weight	lower	500
19_12_19_132800.txt_09	10	days	higher	365
19_12_19_145548.txt_09	1	length	higher	6
19_12_19_145548.txt_09	2	population	lower	30
19_12_19_145548.txt_09	3	age	lower	50
19_12_19_145548.txt_09	4	salary	lower	30000
19_12_19_145548.txt_09	5	unemployment	higher	2
19_12_19_145548.txt_09	6	weight	higher	50
19_12_19_145548.txt_09	7	distance	lower	1000
19_12_19_145548.txt_09	8	temperature	higher	15
19_12_19_145548.txt_09	9	price	lower	400
19_12_19_145548.txt_09	10	days	higher	2500
19_12_20_101927.txt_09	1	unemployment	higher	5
19_12_20_101927.txt_09	2	days	lower	1000
19_12_20_101927.txt_09	3	salary	lower	30000
19_12_20_101927.txt_09	4	length	lower	7
19_12_20_101927.txt_09	5	age	lower	43
19_12_20_101927.txt_09	6	price	higher	250000
19_12_20_101927.txt_09	7	weight	higher	150
19_12_20_101927.txt_09	8	distance	lower	400
19_12_20_101927.txt_09	9	temperature	higher	13
19_12_20_101927.txt_09	10	population	higher	13000000
19_12_20_114942.txt_09	1	unemployment	lower	3
19_12_20_114942.txt_09	2	price	higher	120000
19_12_20_114942.txt_09	3	population	lower	12
19_12_20_114942.txt_09	4	distance	higher	650
19_12_20_114942.txt_09	5	weight	lower	104
19_12_20_114942.txt_09	6	days	higher	4000
19_12_20_114942.txt_09	7	length	lower	5
19_12_20_114942.txt_09	8	salary	higher	30000
19_12_20_114942.txt_09	9	temperature	higher	7
19_12_20_114942.txt_09	10	age	lower	52
19_12_20_145138.txt_09	1	length	lower	7
19_12_20_145138.txt_09	2	price	lower	100000
19_12_20_145138.txt_09	3	population	lower	20000000
19_12_20_145138.txt_09	4	days	higher	666
19_12_20_145138.txt_09	5	age	higher	60
19_12_20_145138.txt_09	6	distance	lower	600
19_12_20_145138.txt_09	7	unemployment	higher	9
19_12_20_145138.txt_09	8	temperature	higher	9
19_12_20_145138.txt_09	9	weight	higher	300
19_12_20_145138.txt_09	10	salary	lower	25000
19_11_21_132628.txt_10	1	weight	higher	36
19_11_21_132628.txt_10	2	age	higher	48
19_11_21_132628.txt_10	3	temperature	lower	9
19_11_21_132628.txt_10	4	salary	higher	35000
19_11_21_132628.txt_10	5	days	higher	1500
19_11_21_132628.txt_10	6	population	lower	30
19_11_21_132628.txt_10	7	distance	lower	1500
19_11_21_132628.txt_10	8	unemployment	higher	5
19_11_21_132628.txt_10	9	length	lower	5
19_11_21_132628.txt_10	10	price	lower	350
19_11_22_131527.txt_10	1	age	lower	55
19_11_22_131527.txt_10	2	salary	lower	35000
19_11_22_131527.txt_10	3	days	lower	365.5
19_11_22_131527.txt_10	4	price	lower	300000
19_11_22_131527.txt_10	5	weight	lower	300
19_11_22_131527.txt_10	6	population	lower	15000000
19_11_22_131527.txt_10	7	length	lower	4
19_11_22_131527.txt_10	8	temperature	lower	12
19_11_22_131527.txt_10	9	unemployment	higher	3
19_11_22_131527.txt_10	10	distance	higher	310
19_11_22_143852.txt_10	1	length	lower	6
19_11_22_143852.txt_10	2	days	lower	50000
19_11_22_143852.txt_10	3	age	higher	60
19_11_22_143852.txt_10	4	weight	lower	12
19_11_22_143852.txt_10	5	distance	higher	4000
19_11_22_143852.txt_10	6	salary	higher	35000
19_11_22_143852.txt_10	7	unemployment	lower	5
19_11_22_143852.txt_10	8	temperature	lower	15
19_11_22_143852.txt_10	9	population	higher	16
19_11_22_143852.txt_10	10	price	lower	250000
19_11_26_131841.txt_10	1	population	lower	60
19_11_26_131841.txt_10	2	length	lower	5
19_11_26_131841.txt_10	3	salary	higher	25000
19_11_26_131841.txt_10	4	distance	higher	3000
19_11_26_131841.txt_10	5	price	lower	400000
19_11_26_131841.txt_10	6	temperature	lower	8
19_11_26_131841.txt_10	7	weight	lower	70
19_11_26_131841.txt_10	8	unemployment	lower	5
19_11_26_131841.txt_10	9	age	lower	45
19_11_26_131841.txt_10	10	days	higher	400
19_11_26_143241.txt_10	1	days	lower	10000
19_11_26_143241.txt_10	2	salary	lower	25000
19_11_26_143241.txt_10	3	price	higher	500000
19_11_26_143241.txt_10	4	distance	lower	5000
19_11_26_143241.txt_10	5	temperature	higher	5
19_11_26_143241.txt_10	6	population	lower	10
19_11_26_143241.txt_10	7	unemployment	higher	2
19_11_26_143241.txt_10	8	age	lower	48
19_11_26_143241.txt_10	9	length	lower	8
19_11_26_143241.txt_10	10	weight	higher	50
19_11_26_163206.txt_10	1	age	higher	39
19_11_26_163206.txt_10	2	salary	higher	28000
19_11_26_163206.txt_10	3	distance	higher	400
19_11_26_163206.txt_10	4	days	lower	30000
19_11_26_163206.txt_10	5	weight	lower	1000
19_11_26_163206.txt_10	6	population	higher	25000000
19_11_26_163206.txt_10	7	unemployment	higher	2.3
19_11_26_163206.txt_10	8	length	higher	3
19_11_26_163206.txt_10	9	temperature	lower	20
19_11_26_163206.txt_10	10	price	higher	500000
19_11_27_132159.txt_10	1	unemployment	higher	3
19_11_27_132159.txt_10	2	length	lower	6
19_11_27_132159.txt_10	3	weight	higher	10
19_11_27_132159.txt_10	4	distance	lower	3000
19_11_27_132159.txt_10	5	age	higher	54
19_11_27_132159.txt_10	6	price	higher	250
19_11_27_132159.txt_10	7	salary	lower	28000
19_11_27_132159.txt_10	8	days	lower	500
19_11_27_132159.txt_10	9	temperature	lower	15
19_11_27_132159.txt_10	10	population	lower	20
19_11_27_145753.txt_10	1	age	lower	54
19_11_27_145753.txt_10	2	weight	higher	35
19_11_27_145753.txt_10	3	salary	lower	21500
19_11_27_145753.txt_10	4	distance	lower	1300
19_11_27_145753.txt_10	5	unemployment	lower	8
19_11_27_145753.txt_10	6	price	higher	750000
19_11_27_145753.txt_10	7	population	lower	15
19_11_27_145753.txt_10	8	days	higher	1100
19_11_27_145753.txt_10	9	length	higher	5
19_11_27_145753.txt_10	10	temperature	lower	14
19_11_27_162520.txt_10	1	days	lower	750
19_11_27_162520.txt_10	2	price	lower	350
19_11_27_162520.txt_10	3	length	lower	6
19_11_27_162520.txt_10	4	salary	lower	29800
19_11_27_162520.txt_10	5	population	lower	12
19_11_27_162520.txt_10	6	temperature	higher	14
19_11_27_162520.txt_10	7	unemployment	higher	2
19_11_27_162520.txt_10	8	weight	higher	60
19_11_27_162520.txt_10	9	age	higher	46
19_11_27_162520.txt_10	10	distance	lower	1000
19_11_28_125700.txt_10	1	distance	higher	400
19_11_28_125700.txt_10	2	temperature	lower	18
19_11_28_125700.txt_10	3	days	lower	700
19_11_28_125700.txt_10	4	weight	higher	20
19_11_28_125700.txt_10	5	unemployment	lower	1.5
19_11_28_125700.txt_10	6	price	higher	350
19_11_28_125700.txt_10	7	salary	lower	28000
19_11_28_125700.txt_10	8	age	higher	38
19_11_28_125700.txt_10	9	population	lower	30
19_11_28_125700.txt_10	10	length	lower	4
19_11_29_130217.txt_10	1	unemployment	lower	2.2
19_11_29_130217.txt_10	2	temperature	lower	20
19_11_29_130217.txt_10	3	length	lower	6
19_11_29_130217.txt_10	4	price	higher	500000
19_11_29_130217.txt_10	5	days	higher	365
19_11_29_130217.txt_10	6	population	lower	12
19_11_29_130217.txt_10	7	distance	higher	500
19_11_29_130217.txt_10	8	age	higher	35
19_11_29_130217.txt_10	9	weight	higher	30
19_11_29_130217.txt_10	10	salary	higher	25000
19_11_29_145241.txt_10	1	age	higher	45
19_11_29_145241.txt_10	2	population	lower	10
19_11_29_145241.txt_10	3	salary	higher	28000
19_11_29_145241.txt_10	4	price	higher	500
19_11_29_145241.txt_10	5	unemployment	lower	3
19_11_29_145241.txt_10	6	distance	higher	800
19_11_29_145241.txt_10	7	temperature	higher	10
19_11_29_145241.txt_10	8	length	lower	6
19_11_29_145241.txt_10	9	days	lower	30000
19_11_29_145241.txt_10	10	weight	higher	100
19_11_29_160840.txt_10	1	unemployment	higher	1.3
19_11_29_160840.txt_10	2	weight	higher	20
19_11_29_160840.txt_10	3	distance	higher	600
19_11_29_160840.txt_10	4	population	higher	8
19_11_29_160840.txt_10	5	age	higher	42
19_11_29_160840.txt_10	6	temperature	lower	12
19_11_29_160840.txt_10	7	days	higher	5700
19_11_29_160840.txt_10	8	length	lower	6
19_11_29_160840.txt_10	9	price	higher	600
19_11_29_160840.txt_10	10	salary	lower	38000
19_12_02_162124.txt_10	1	distance	lower	500
19_12_02_162124.txt_10	2	price	higher	380
19_12_02_162124.txt_10	3	age	lower	51
19_12_02_162124.txt_10	4	unemployment	higher	2
19_12_02_162124.txt_10	5	length	higher	5
19_12_02_162124.txt_10	6	salary	lower	33000
19_12_02_162124.txt_10	7	population	higher	17
19_12_02_162124.txt_10	8	days	higher	365
19_12_02_162124.txt_10	9	temperature	lower	18
19_12_02_162124.txt_10	10	weight	higher	50
19_12_03_112737.txt_10	1	length	higher	7
19_12_03_112737.txt_10	2	distance	higher	3000
19_12_03_112737.txt_10	3	age	lower	45
19_12_03_112737.txt_10	4	salary	higher	19000
19_12_03_112737.txt_10	5	days	lower	1599
19_12_03_112737.txt_10	6	unemployment	higher	2.3
19_12_03_112737.txt_10	7	temperature	lower	17
19_12_03_112737.txt_10	8	price	lower	300000
19_12_03_112737.txt_10	9	population	lower	12.7
19_12_03_112737.txt_10	10	weight	higher	75
19_12_03_131934.txt_10	1	distance	lower	1000
19_12_03_131934.txt_10	2	weight	higher	2.5
19_12_03_131934.txt_10	3	length	higher	5
19_12_03_131934.txt_10	4	population	higher	25
19_12_03_131934.txt_10	5	temperature	lower	15
19_12_03_131934.txt_10	6	salary	lower	26000
19_12_03_131934.txt_10	7	price	lower	450000
19_12_03_131934.txt_10	8	unemployment	higher	2
19_12_03_131934.txt_10	9	days	higher	500
19_12_03_131934.txt_10	10	age	higher	43
19_12_03_143733.txt_10	1	age	higher	45
19_12_03_143733.txt_10	2	weight	lower	100
19_12_03_143733.txt_10	3	price	higher	300000
19_12_03_143733.txt_10	4	length	higher	5
19_12_03_143733.txt_10	5	salary	higher	24000
19_12_03_143733.txt_10	6	days	lower	500
19_12_03_143733.txt_10	7	distance	lower	1500
19_12_03_143733.txt_10	8	population	higher	35
19_12_03_143733.txt_10	9	unemployment	lower	6
19_12_03_143733.txt_10	10	temperature	lower	15
19_12_04_132306.txt_10	1	length	lower	8
19_12_04_132306.txt_10	2	population	lower	15000000
19_12_04_132306.txt_10	3	price	lower	550000
19_12_04_132306.txt_10	4	salary	lower	33000
19_12_04_132306.txt_10	5	unemployment	lower	4
19_12_04_132306.txt_10	6	temperature	higher	11
19_12_04_132306.txt_10	7	days	lower	600
19_12_04_132306.txt_10	8	distance	lower	650
19_12_04_132306.txt_10	9	age	lower	55
19_12_04_132306.txt_10	10	weight	higher	7
19_12_04_144223.txt_10	1	distance	lower	800
19_12_04_144223.txt_10	2	population	higher	30
19_12_04_144223.txt_10	3	unemployment	higher	2.5
19_12_04_144223.txt_10	4	price	higher	1000
19_12_04_144223.txt_10	5	temperature	lower	15
19_12_04_144223.txt_10	6	age	lower	50
19_12_04_144223.txt_10	7	salary	higher	33000
19_12_04_144223.txt_10	8	days	lower	400
19_12_04_144223.txt_10	9	length	higher	6
19_12_04_144223.txt_10	10	weight	lower	100
19_12_04_162152.txt_10	1	days	higher	1
19_12_04_162152.txt_10	2	population	higher	15
19_12_04_162152.txt_10	3	age	higher	50
19_12_04_162152.txt_10	4	weight	higher	2500
19_12_04_162152.txt_10	5	unemployment	lower	5
19_12_04_162152.txt_10	6	length	higher	5
19_12_04_162152.txt_10	7	temperature	higher	12
19_12_04_162152.txt_10	8	price	lower	500000
19_12_04_162152.txt_10	9	salary	lower	25000
19_12_04_162152.txt_10	10	distance	lower	500
19_12_05_115138.txt_10	1	length	lower	6
19_12_05_115138.txt_10	2	temperature	lower	14
19_12_05_115138.txt_10	3	age	lower	75
19_12_05_115138.txt_10	4	price	higher	380000
19_12_05_115138.txt_10	5	distance	lower	500
19_12_05_115138.txt_10	6	unemployment	higher	4
19_12_05_115138.txt_10	7	salary	lower	27000
19_12_05_115138.txt_10	8	days	lower	8000
19_12_05_115138.txt_10	9	population	higher	40
19_12_05_115138.txt_10	10	weight	higher	100
19_12_05_132130.txt_10	1	price	lower	450
19_12_05_132130.txt_10	2	population	higher	15
19_12_05_132130.txt_10	3	distance	lower	500
19_12_05_132130.txt_10	4	temperature	higher	7
19_12_05_132130.txt_10	5	unemployment	lower	2.2
19_12_05_132130.txt_10	6	age	higher	35
19_12_05_132130.txt_10	7	length	higher	5
19_12_05_132130.txt_10	8	salary	higher	28000
19_12_05_132130.txt_10	9	weight	higher	10
19_12_05_132130.txt_10	10	days	higher	500
19_12_09_162904.txt_10	1	days	lower	360
19_12_09_162904.txt_10	2	salary	higher	17500
19_12_09_162904.txt_10	3	temperature	lower	14
19_12_09_162904.txt_10	4	weight	higher	100
19_12_09_162904.txt_10	5	population	lower	2
19_12_09_162904.txt_10	6	distance	higher	1000
19_12_09_162904.txt_10	7	unemployment	higher	9
19_12_09_162904.txt_10	8	price	lower	300000
19_12_09_162904.txt_10	9	age	lower	60
19_12_09_162904.txt_10	10	length	lower	7
19_12_10_112148.txt_10	1	salary	lower	30000
19_12_10_112148.txt_10	2	unemployment	higher	3
19_12_10_112148.txt_10	3	age	higher	39
19_12_10_112148.txt_10	4	population	higher	7
19_12_10_112148.txt_10	5	distance	higher	500
19_12_10_112148.txt_10	6	days	higher	32
19_12_10_112148.txt_10	7	weight	lower	10
19_12_10_112148.txt_10	8	length	higher	5
19_12_10_112148.txt_10	9	price	higher	500000
19_12_10_112148.txt_10	10	temperature	lower	23
19_12_10_143812.txt_10	1	age	higher	65
19_12_10_143812.txt_10	2	distance	lower	1200
19_12_10_143812.txt_10	3	temperature	lower	15
19_12_10_143812.txt_10	4	population	lower	60
19_12_10_143812.txt_10	5	days	lower	4000
19_12_10_143812.txt_10	6	length	lower	6
19_12_10_143812.txt_10	7	price	higher	450
19_12_10_143812.txt_10	8	unemployment	lower	8
19_12_10_143812.txt_10	9	weight	higher	200
19_12_10_143812.txt_10	10	salary	lower	18
19_12_13_101913.txt_10	1	population	higher	24
19_12_13_101913.txt_10	2	unemployment	higher	2
19_12_13_101913.txt_10	3	distance	higher	2000
19_12_13_101913.txt_10	4	length	lower	5
19_12_13_101913.txt_10	5	days	higher	600
19_12_13_101913.txt_10	6	price	higher	380
19_12_13_101913.txt_10	7	age	higher	38
19_12_13_101913.txt_10	8	temperature	higher	10
19_12_13_101913.txt_10	9	salary	higher	26400
19_12_13_101913.txt_10	10	weight	higher	60
19_12_13_160428.txt_10	1	unemployment	lower	2.5
19_12_13_160428.txt_10	2	temperature	higher	15
19_12_13_160428.txt_10	3	days	higher	270
19_12_13_160428.txt_10	4	population	lower	40
19_12_13_160428.txt_10	5	salary	lower	31500
19_12_13_160428.txt_10	6	length	lower	5
19_12_13_160428.txt_10	7	age	lower	48
19_12_13_160428.txt_10	8	distance	higher	300
19_12_13_160428.txt_10	9	weight	higher	1000
19_12_13_160428.txt_10	10	price	lower	350000
19_12_18_132551.txt_10	1	salary	higher	25000
19_12_18_132551.txt_10	2	distance	lower	3500
19_12_18_132551.txt_10	3	weight	lower	770
19_12_18_132551.txt_10	4	length	lower	5
19_12_18_132551.txt_10	5	age	lower	50
19_12_18_132551.txt_10	6	days	lower	300
19_12_18_132551.txt_10	7	population	higher	10
19_12_18_132551.txt_10	8	temperature	lower	16
19_12_18_132551.txt_10	9	unemployment	lower	2
19_12_18_132551.txt_10	10	price	lower	400
19_12_20_102028.txt_10	1	length	higher	5
19_12_20_102028.txt_10	2	temperature	lower	20
19_12_20_102028.txt_10	3	price	higher	100
19_12_20_102028.txt_10	4	age	lower	60
19_12_20_102028.txt_10	5	unemployment	lower	5
19_12_20_102028.txt_10	6	distance	lower	1250
19_12_20_102028.txt_10	7	days	lower	1000
19_12_20_102028.txt_10	8	salary	higher	26000
19_12_20_102028.txt_10	9	weight	higher	1500
19_12_20_102028.txt_10	10	population	lower	12
19_12_20_145127.txt_10	1	length	lower	5
19_12_20_145127.txt_10	2	unemployment	higher	4
19_12_20_145127.txt_10	3	weight	higher	300
19_12_20_145127.txt_10	4	price	higher	250000
19_12_20_145127.txt_10	5	days	higher	700
19_12_20_145127.txt_10	6	salary	higher	20000
19_12_20_145127.txt_10	7	temperature	lower	13
19_12_20_145127.txt_10	8	distance	higher	700
19_12_20_145127.txt_10	9	population	lower	25
19_12_20_145127.txt_10	10	age	higher	40
19_11_21_132715.txt_11	1	days	higher	365
19_11_21_132715.txt_11	2	length	lower	6
19_11_21_132715.txt_11	3	age	higher	40
19_11_21_132715.txt_11	4	unemployment	lower	3
19_11_21_132715.txt_11	5	temperature	lower	15
19_11_21_132715.txt_11	6	salary	higher	30000
19_11_21_132715.txt_11	7	population	higher	25000000
19_11_21_132715.txt_11	8	distance	higher	800
19_11_21_132715.txt_11	9	price	higher	600000
19_11_21_132715.txt_11	10	weight	higher	250
19_11_22_131537.txt_11	1	age	lower	42
19_11_22_131537.txt_11	2	population	lower	15500000
19_11_22_131537.txt_11	3	unemployment	higher	4
19_11_22_131537.txt_11	4	temperature	lower	24
19_11_22_131537.txt_11	5	weight	higher	15
19_11_22_131537.txt_11	6	length	lower	7
19_11_22_131537.txt_11	7	price	higher	150000
19_11_22_131537.txt_11	8	salary	lower	38000
19_11_22_131537.txt_11	9	days	lower	500
19_11_22_131537.txt_11	10	distance	higher	250
19_11_22_143832.txt_11	1	length	higher	5
19_11_22_143832.txt_11	2	days	higher	30000
19_11_22_143832.txt_11	3	price	lower	230000
19_11_22_143832.txt_11	4	weight	higher	10
19_11_22_143832.txt_11	5	temperature	lower	10
19_11_22_143832.txt_11	6	age	lower	60
19_11_22_143832.txt_11	7	distance	lower	500
19_11_22_143832.txt_11	8	salary	lower	20000
19_11_22_143832.txt_11	9	population	lower	15
19_11_22_143832.txt_11	10	unemployment	higher	4
19_11_22_160115.txt_11	1	unemployment	lower	5
19_11_22_160115.txt_11	2	population	higher	30
19_11_22_160115.txt_11	3	length	lower	5
19_11_22_160115.txt_11	4	salary	higher	18000
19_11_22_160115.txt_11	5	temperature	lower	6
19_11_22_160115.txt_11	6	weight	lower	0.9
19_11_22_160115.txt_11	7	price	lower	280000
19_11_22_160115.txt_11	8	days	lower	2600
19_11_22_160115.txt_11	9	age	lower	40
19_11_22_160115.txt_11	10	distance	lower	30000
19_11_26_131812.txt_11	1	population	higher	25
19_11_26_131812.txt_11	2	salary	lower	28000
19_11_26_131812.txt_11	3	temperature	higher	15
19_11_26_131812.txt_11	4	length	lower	6
19_11_26_131812.txt_11	5	age	lower	45
19_11_26_131812.txt_11	6	weight	lower	950
19_11_26_131812.txt_11	7	distance	higher	1000
19_11_26_131812.txt_11	8	days	lower	365
19_11_26_131812.txt_11	9	price	higher	380
19_11_26_131812.txt_11	10	unemployment	lower	2.5
19_11_26_143213.txt_11	1	population	higher	3
19_11_26_143213.txt_11	2	unemployment	lower	8
19_11_26_143213.txt_11	3	age	lower	50
19_11_26_143213.txt_11	4	temperature	lower	20
19_11_26_143213.txt_11	5	length	higher	5
19_11_26_143213.txt_11	6	weight	higher	15
19_11_26_143213.txt_11	7	days	lower	20000
19_11_26_143213.txt_11	8	price	lower	500
19_11_26_143213.txt_11	9	distance	lower	500
19_11_26_143213.txt_11	10	salary	higher	20000
19_11_26_163141.txt_11	1	price	higher	285
19_11_26_163141.txt_11	2	population	higher	15
19_11_26_163141.txt_11	3	unemployment	higher	1.2
19_11_26_163141.txt_11	4	length	lower	5
19_11_26_163141.txt_11	5	distance	lower	1600
19_11_26_163141.txt_11	6	age	higher	46
19_11_26_163141.txt_11	7	salary	lower	25000
19_11_26_163141.txt_11	8	weight	higher	42
19_11_26_163141.txt_11	9	temperature	higher	12
19_11_26_163141.txt_11	10	days	lower	365
19_11_27_145808.txt_11	1	weight	lower	850
19_11_27_145808.txt_11	2	days	lower	365
19_11_27_145808.txt_11	3	price	lower	650000
19_11_27_145808.txt_11	4	salary	higher	16000
19_11_27_145808.txt_11	5	distance	higher	700
19_11_27_145808.txt_11	6	length	lower	6
19_11_27_145808.txt_11	7	temperature	lower	15
19_11_27_145808.txt_11	8	population	higher	30000000
19_11_27_145808.txt_11	9	unemployment	higher	2
19_11_27_145808.txt_11	10	age	lower	55
19_11_27_162527.txt_11	1	age	higher	42
19_11_27_162527.txt_11	2	weight	lower	700
19_11_27_162527.txt_11	3	distance	higher	3500
19_11_27_162527.txt_11	4	unemployment	lower	1.4
19_11_27_162527.txt_11	5	price	higher	1200
19_11_27_162527.txt_11	6	temperature	higher	6
19_11_27_162527.txt_11	7	length	lower	5
19_11_27_162527.txt_11	8	salary	lower	29900
19_11_27_162527.txt_11	9	days	lower	365
19_11_27_162527.txt_11	10	population	lower	45
19_11_28_125652.txt_11	1	price	lower	250
19_11_28_125652.txt_11	2	unemployment	lower	2.7
19_11_28_125652.txt_11	3	population	lower	19
19_11_28_125652.txt_11	4	salary	lower	31000
19_11_28_125652.txt_11	5	length	lower	6
19_11_28_125652.txt_11	6	distance	lower	450
19_11_28_125652.txt_11	7	days	lower	2500
19_11_28_125652.txt_11	8	temperature	lower	12
19_11_28_125652.txt_11	9	age	higher	61
19_11_28_125652.txt_11	10	weight	higher	120
19_11_29_130207.txt_11	1	weight	higher	3
19_11_29_130207.txt_11	2	temperature	lower	22
19_11_29_130207.txt_11	3	age	higher	40
19_11_29_130207.txt_11	4	price	higher	160
19_11_29_130207.txt_11	5	unemployment	lower	5
19_11_29_130207.txt_11	6	length	higher	5
19_11_29_130207.txt_11	7	population	lower	60
19_11_29_130207.txt_11	8	days	higher	541
19_11_29_130207.txt_11	9	salary	lower	25000
19_11_29_130207.txt_11	10	distance	higher	2000
19_11_29_145217.txt_11	1	age	lower	53
19_11_29_145217.txt_11	2	price	higher	150000
19_11_29_145217.txt_11	3	population	lower	35000000
19_11_29_145217.txt_11	4	distance	lower	1500
19_11_29_145217.txt_11	5	temperature	lower	8
19_11_29_145217.txt_11	6	unemployment	higher	3
19_11_29_145217.txt_11	7	days	higher	400
19_11_29_145217.txt_11	8	weight	higher	133
19_11_29_145217.txt_11	9	length	higher	7
19_11_29_145217.txt_11	10	salary	lower	22000
19_11_29_160813.txt_11	1	price	lower	250
19_11_29_160813.txt_11	2	salary	lower	32000
19_11_29_160813.txt_11	3	temperature	higher	6
19_11_29_160813.txt_11	4	age	lower	45
19_11_29_160813.txt_11	5	unemployment	lower	3
19_11_29_160813.txt_11	6	length	higher	6
19_11_29_160813.txt_11	7	days	lower	5000
19_11_29_160813.txt_11	8	distance	lower	450
19_11_29_160813.txt_11	9	population	lower	32
19_11_29_160813.txt_11	10	weight	higher	150
19_12_02_162147.txt_11	1	age	higher	55
19_12_02_162147.txt_11	2	temperature	lower	13
19_12_02_162147.txt_11	3	population	lower	40
19_12_02_162147.txt_11	4	weight	lower	150
19_12_02_162147.txt_11	5	length	lower	5
19_12_02_162147.txt_11	6	salary	lower	35000
19_12_02_162147.txt_11	7	price	lower	750
19_12_02_162147.txt_11	8	days	lower	700
19_12_02_162147.txt_11	9	distance	lower	500
19_12_02_162147.txt_11	10	unemployment	lower	2
19_12_03_112750.txt_11	1	price	lower	300000
19_12_03_112750.txt_11	2	age	lower	65
19_12_03_112750.txt_11	3	unemployment	higher	5
19_12_03_112750.txt_11	4	length	higher	6
